id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
76wV53YHl0tGEvT3L0QzvK,late romantic era,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Edvard Grieg,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
1NechTDnTtSaciAT6gmvJQ,early romantic era,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen","./scrapes/Romance/Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen.mp3",https://p.scdn.co/mp3-preview/b45678947e09f1b06017bd2f92909a9fcd9ea7ed?cid=04efa8f320b849739fa98c7d12ffbe9c,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen.mp3",Clara Schumann,0.238,0.00484,8,-31.76,1,0.0393,0.995,0.95,0.121,0.0394,70.821,Romance
4ksxLnn1ymLGRKnwhba45Y,classical,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)","./scrapes/Romance/Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",https://p.scdn.co/mp3-preview/c13604ff72081d4762bbaf2ef0810e2a8d970765?cid=04efa8f320b849739fa98c7d12ffbe9c,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",Johann Sebastian Bach,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,Romance
4M0hZaXRCWJb7zwWbOKx7f,classical,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Camille Saint-Saëns,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
1Oo7XEqkrwifJn17aA0ocF,late romantic era,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Johannes Brahms,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
56uWqDzSqIMbdi3ItnG481,violin,"Vocalise, Op. 34, No. 14","./scrapes/Romance/Vocalise, Op. 34, No. 14.mp3",https://p.scdn.co/mp3-preview/7796b5d394fee3391bd719ba50dff5d5c57ffdbf?cid=04efa8f320b849739fa98c7d12ffbe9c,"Vocalise, Op. 34, No. 14.mp3",Nikolaj Znaider,0.168,0.0613,4,-24.987,0,0.0481,0.974,0.246,0.0836,0.0399,102.674,Romance
3le18KtMaLe7NdqEoVwfJq,italian violin,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto","./scrapes/Romance/Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",https://p.scdn.co/mp3-preview/62cd86348dae44c313292189edf010b581f44080?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",Riccardo Minasi,0.299,0.0229,7,-29.804,1,0.0441,0.981,0.81,0.0865,0.056,102.003,Romance
49EwpnNNoyCeATcJKI3A4G,classical clarinet,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento","./scrapes/Romance/Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",https://p.scdn.co/mp3-preview/3198f682f60189a7378bc6006383db22097893f4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",Martin Fröst,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,Romance
36BiPe234qbAkX7kKxCF8z,american classical piano,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645","./scrapes/Romance/Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",https://p.scdn.co/mp3-preview/0b4a15cd08af7f4695fddad7c3c3fe0893d8b361?cid=04efa8f320b849739fa98c7d12ffbe9c,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",Murray Perahia,0.252,0.0148,3,-33.917,1,0.0427,0.995,0.849,0.108,0.343,135.694,Romance
3le18KtMaLe7NdqEoVwfJq,string orchestra,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto","./scrapes/Romance/Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",https://p.scdn.co/mp3-preview/62cd86348dae44c313292189edf010b581f44080?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",Ensemble Resonanz,0.299,0.0229,7,-29.804,1,0.0441,0.981,0.81,0.0865,0.056,102.003,Romance
0jOnZhF75V68VsBObWx2XO,french romanticism,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","./scrapes/Romance/The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/28857efb335b1ca10e02f1612c426b9810cf2a34?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",Camille Saint-Saëns,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,Romance
36BiPe234qbAkX7kKxCF8z,classical piano,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645","./scrapes/Romance/Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",https://p.scdn.co/mp3-preview/0b4a15cd08af7f4695fddad7c3c3fe0893d8b361?cid=04efa8f320b849739fa98c7d12ffbe9c,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",Murray Perahia,0.252,0.0148,3,-33.917,1,0.0427,0.995,0.849,0.108,0.343,135.694,Romance
0aFCf29QYiBxfUAvnUKpVs,classical,"Vier Impromptus, op.90 D.899: Vier Impromptus, op.90 D.899: III. Andante mosso, G flat major","./scrapes/Romance/Vier Impromptus, op.90 D.899: Vier Impromptus, op.90 D.899: III. Andante mosso, G flat major.mp3",https://p.scdn.co/mp3-preview/b1e15a8cbd7443ec2db5fd0512244e7708a98719?cid=04efa8f320b849739fa98c7d12ffbe9c,"Vier Impromptus, op.90 D.899: Vier Impromptus, op.90 D.899: III. Andante mosso, G flat major.mp3",Franz Schubert,0.187,0.00914,6,-31.231,1,0.0362,0.993,0.934,0.109,0.0383,67.144,Romance
36BiPe234qbAkX7kKxCF8z,german baroque,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645","./scrapes/Romance/Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",https://p.scdn.co/mp3-preview/0b4a15cd08af7f4695fddad7c3c3fe0893d8b361?cid=04efa8f320b849739fa98c7d12ffbe9c,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",Johann Sebastian Bach,0.252,0.0148,3,-33.917,1,0.0427,0.995,0.849,0.108,0.343,135.694,Romance
1CSaCKPIp2yCIDL3t7Fyau,classical,"Barber: Adagio for Strings, Op. 11","./scrapes/Sad/Barber: Adagio for Strings, Op. 11.mp3",https://p.scdn.co/mp3-preview/2bd78276d32e1fcf195f1d6e3f00287fc3a0ad74?cid=04efa8f320b849739fa98c7d12ffbe9c,"Barber: Adagio for Strings, Op. 11.mp3",Samuel Barber,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,Sad
2b6aGSUDJFGY0wfUa4ooaL,classical piano,Elegies BV 249: VII. Berceuse,./scrapes/Sad/Elegies BV 249: VII. Berceuse.mp3,https://p.scdn.co/mp3-preview/42924791742785b2eb036e426bc49e5d2c735c2c?cid=04efa8f320b849739fa98c7d12ffbe9c,Elegies BV 249: VII. Berceuse.mp3,Igor Levit,0.185,0.00138,0,-41.315,1,0.0397,0.994,0.965,0.092,0.0307,66.582,Sad
20BUmbjIRXr7MnGjNaC2R2,australian classical piano,Roses in a Box,./scrapes/Sad/Roses in a Box.mp3,https://p.scdn.co/mp3-preview/5c37ab4ed1cf4e249f575b0d95996536a8999e81?cid=04efa8f320b849739fa98c7d12ffbe9c,Roses in a Box.mp3,Elena Kats-Chernin,0.19,0.02,11,-33.983,0,0.0489,0.994,0.897,0.118,0.114,214.261,Sad
4X8Os9bUh5jW72Sxelmq9L,early music ensemble,Les Pleurs (version à 2 violes) (Mr. de Sainte Colombe),./scrapes/Sad/Les Pleurs (version à 2 violes) (Mr. de Sainte Colombe).mp3,https://p.scdn.co/mp3-preview/f2c3bddcf461ac7142f31bd48ee2b370d477a76a?cid=04efa8f320b849739fa98c7d12ffbe9c,Les Pleurs (version à 2 violes) (Mr. de Sainte Colombe).mp3,Jordi Savall,0.0709,0.0355,1,-23.091,0,0.0438,0.893,0.951,0.11,0.0387,76.591,Sad
47xdo9qYjAbOIVVBAqom1b,classical performance,Adagio in G Minor (Arr. for Harp and Orchestra),./scrapes/Sad/Adagio in G Minor (Arr. for Harp and Orchestra).mp3,https://p.scdn.co/mp3-preview/3d743196e5e5f205682c5be3b317f5e4b59f780b?cid=04efa8f320b849739fa98c7d12ffbe9c,Adagio in G Minor (Arr. for Harp and Orchestra).mp3,Xavier De Maistre,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,Sad
46TzngK2DGxxn3yO3gjTGe,compositional ambient,Piano Concerto No. 2 Op. 102 in F Major: II. Andante,./scrapes/Sad/Piano Concerto No. 2 Op. 102 in F Major: II. Andante.mp3,https://p.scdn.co/mp3-preview/8eb5ba17e827b861a0d4ea91ec763b67bac2047b?cid=04efa8f320b849739fa98c7d12ffbe9c,Piano Concerto No. 2 Op. 102 in F Major: II. Andante.mp3,Dmitri Shostakovich,0.186,0.00228,0,-38.863,0,0.0424,0.983,0.945,0.0718,0.0392,78.426,Sad
1qe1mHUozUo7PoMBBLnr3i,british classical piano,"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano)","./scrapes/Sad/Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/6769b7e25cc4db9e5c0dd8563a92248cd6e7379d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano).mp3",Kathryn Stott,0.214,0.005,9,-32.709,0,0.0428,0.99,0.44,0.0719,0.13,82.204,Sad
1qe1mHUozUo7PoMBBLnr3i,british classical piano,"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano)","./scrapes/Sad/Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/6769b7e25cc4db9e5c0dd8563a92248cd6e7379d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano).mp3",Kathryn Stott,0.214,0.005,9,-32.709,0,0.0428,0.99,0.44,0.0719,0.13,82.204,Sad
47xdo9qYjAbOIVVBAqom1b,early music,Adagio in G Minor (Arr. for Harp and Orchestra),./scrapes/Sad/Adagio in G Minor (Arr. for Harp and Orchestra).mp3,https://p.scdn.co/mp3-preview/3d743196e5e5f205682c5be3b317f5e4b59f780b?cid=04efa8f320b849739fa98c7d12ffbe9c,Adagio in G Minor (Arr. for Harp and Orchestra).mp3,Tomaso Albinoni,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,Sad
7mclo5BQnQT69z6WmqyPkF,british orchestra,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso),./scrapes/Sad/Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso).mp3,https://p.scdn.co/mp3-preview/9319e8c4b2d040eff0465e7934ae8a3682f00b3f?cid=04efa8f320b849739fa98c7d12ffbe9c,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso).mp3,Academy of St. Martin in the Fields,0.16,0.0183,7,-25.163,1,0.0409,0.923,0.715,0.0894,0.0337,109.139,Sad
4J7WNyKIT03lSMBPIL5olG,russian classical piano,"Prelude in B Minor, BWV 855a","./scrapes/Sad/Prelude in B Minor, BWV 855a.mp3",https://p.scdn.co/mp3-preview/f2021bd40ae3ad47398aeb6165ccf80fd60531e1?cid=04efa8f320b849739fa98c7d12ffbe9c,"Prelude in B Minor, BWV 855a.mp3",Alexander Siloti,0.127,0.0361,11,-36.445,0,0.0394,0.985,0.941,0.0678,0.125,71.386,Sad
3gmhJL9nKwiJp12nxY1D9z,danish classical,String Quartet No. 1 in D Minor: III. Adagio,./scrapes/Sad/String Quartet No. 1 in D Minor: III. Adagio.mp3,https://p.scdn.co/mp3-preview/eac5f43ffa73d3b02d3fe9895775262cfd4f2e01?cid=04efa8f320b849739fa98c7d12ffbe9c,String Quartet No. 1 in D Minor: III. Adagio.mp3,Nancy Dalberg,0.161,0.0278,7,-25.559,0,0.0447,0.927,0.0218,0.0785,0.0376,104.324,Sad
7mclo5BQnQT69z6WmqyPkF,chamber orchestra,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso),./scrapes/Sad/Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso).mp3,https://p.scdn.co/mp3-preview/9319e8c4b2d040eff0465e7934ae8a3682f00b3f?cid=04efa8f320b849739fa98c7d12ffbe9c,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso).mp3,Academy of St. Martin in the Fields,0.16,0.0183,7,-25.163,1,0.0409,0.923,0.715,0.0894,0.0337,109.139,Sad
1CSaCKPIp2yCIDL3t7Fyau,american modern classical,"Barber: Adagio for Strings, Op. 11","./scrapes/Sad/Barber: Adagio for Strings, Op. 11.mp3",https://p.scdn.co/mp3-preview/2bd78276d32e1fcf195f1d6e3f00287fc3a0ad74?cid=04efa8f320b849739fa98c7d12ffbe9c,"Barber: Adagio for Strings, Op. 11.mp3",Samuel Barber,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,Sad
1qe1mHUozUo7PoMBBLnr3i,classical performance,"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano)","./scrapes/Sad/Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/6769b7e25cc4db9e5c0dd8563a92248cd6e7379d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano).mp3",Yo-Yo Ma,0.214,0.005,9,-32.709,0,0.0428,0.99,0.44,0.0719,0.13,82.204,Sad
4Uqpgm23gArRAtJZ8gSupH,english baroque,The Mad Lover Suite: Ground. Aire V,./scrapes/Sad/The Mad Lover Suite: Ground. Aire V.mp3,https://p.scdn.co/mp3-preview/d83fbc743fdf0bdb17699180d893fa746643955e?cid=04efa8f320b849739fa98c7d12ffbe9c,The Mad Lover Suite: Ground. Aire V.mp3,John Eccles,0.305,0.0525,4,-20.479,0,0.0423,0.936,0.00108,0.214,0.22,169.612,Sad
47xdo9qYjAbOIVVBAqom1b,classical,Adagio in G Minor (Arr. for Harp and Orchestra),./scrapes/Sad/Adagio in G Minor (Arr. for Harp and Orchestra).mp3,https://p.scdn.co/mp3-preview/3d743196e5e5f205682c5be3b317f5e4b59f780b?cid=04efa8f320b849739fa98c7d12ffbe9c,Adagio in G Minor (Arr. for Harp and Orchestra).mp3,Tomaso Albinoni,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,Sad
1CSaCKPIp2yCIDL3t7Fyau,early modern classical,"Barber: Adagio for Strings, Op. 11","./scrapes/Sad/Barber: Adagio for Strings, Op. 11.mp3",https://p.scdn.co/mp3-preview/2bd78276d32e1fcf195f1d6e3f00287fc3a0ad74?cid=04efa8f320b849739fa98c7d12ffbe9c,"Barber: Adagio for Strings, Op. 11.mp3",Samuel Barber,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,Sad
0Oqu3THqxi4dL1LfowsFog,violin,Pärt: Spiegel im Spiegel,./scrapes/Sad/Pärt: Spiegel im Spiegel.mp3,https://p.scdn.co/mp3-preview/f3c8e7849daafa29314e7c044847736f82ce644d?cid=04efa8f320b849739fa98c7d12ffbe9c,Pärt: Spiegel im Spiegel.mp3,Renaud Capuçon,0.313,0.0318,5,-26.909,1,0.0338,0.989,0.0797,0.0835,0.112,84.686,Sad
5Q6Yl87BTK0wbGY7XGFZhx,early romantic era,Nocturne No. 10 In E Minor,./scrapes/Sad/Nocturne No. 10 In E Minor.mp3,https://p.scdn.co/mp3-preview/9eb19d1402d0f1a31f01f1c8b41a8d8aad879791?cid=04efa8f320b849739fa98c7d12ffbe9c,Nocturne No. 10 In E Minor.mp3,John Field,0.351,0.00593,4,-36.521,0,0.0393,0.991,0.941,0.0499,0.125,64.894,Sad
4J7WNyKIT03lSMBPIL5olG,baroque,"Prelude in B Minor, BWV 855a","./scrapes/Sad/Prelude in B Minor, BWV 855a.mp3",https://p.scdn.co/mp3-preview/f2021bd40ae3ad47398aeb6165ccf80fd60531e1?cid=04efa8f320b849739fa98c7d12ffbe9c,"Prelude in B Minor, BWV 855a.mp3",Johann Sebastian Bach,0.127,0.0361,11,-36.445,0,0.0394,0.985,0.941,0.0678,0.125,71.386,Sad
47xdo9qYjAbOIVVBAqom1b,baroque,Adagio in G Minor (Arr. for Harp and Orchestra),./scrapes/Sad/Adagio in G Minor (Arr. for Harp and Orchestra).mp3,https://p.scdn.co/mp3-preview/3d743196e5e5f205682c5be3b317f5e4b59f780b?cid=04efa8f320b849739fa98c7d12ffbe9c,Adagio in G Minor (Arr. for Harp and Orchestra).mp3,Tomaso Albinoni,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,Sad
24OHApVHAq9Wv1yOPRronC,post-romantic era,"Vespers, Op. 37: Nunc dimittis","./scrapes/Sad/Vespers, Op. 37: Nunc dimittis.mp3",https://p.scdn.co/mp3-preview/b1ff752a53bdfd40b3cea368b6a6b5674919429c?cid=04efa8f320b849739fa98c7d12ffbe9c,"Vespers, Op. 37: Nunc dimittis.mp3",Sergei Rachmaninoff,0.166,0.0183,3,-27.084,0,0.0476,0.977,0.509,0.0731,0.036,83.565,Sad
2MSgFefjK0T7Iwjvr3OKqV,early romantic era,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.","./scrapes/Sad/Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth..mp3",https://p.scdn.co/mp3-preview/bc2e0802bbe54e5a8be0f93e5dac70345d55522f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth..mp3",Frédéric Chopin,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,Sad
2lZ4IicfSIP3e1vwUZ4MQj,early romantic era,"Piano Sonata No. 20 in A Major, D. 959: II. Andantino","./scrapes/Sad/Piano Sonata No. 20 in A Major, D. 959: II. Andantino.mp3",https://p.scdn.co/mp3-preview/9f77e255024872b77ce6f2961f5487b12f933cfc?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Sonata No. 20 in A Major, D. 959: II. Andantino.mp3",Franz Schubert,0.315,0.0054,11,-26.582,0,0.047,0.984,0.938,0.0842,0.109,68.602,Sad
47xdo9qYjAbOIVVBAqom1b,classical performance,Adagio in G Minor (Arr. for Harp and Orchestra),./scrapes/Sad/Adagio in G Minor (Arr. for Harp and Orchestra).mp3,https://p.scdn.co/mp3-preview/3d743196e5e5f205682c5be3b317f5e4b59f780b?cid=04efa8f320b849739fa98c7d12ffbe9c,Adagio in G Minor (Arr. for Harp and Orchestra).mp3,Xavier De Maistre,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,Sad
5qzHbRSMvjufGp8oyMBWmi,early music,"Castor et Pollux, RCT 32, Acte I, Scène III: Prélude - Air accompagné ""Tristes apprêts""","./scrapes/Sad/Castor et Pollux, RCT 32, Acte I, Scène III: Prélude - Air accompagné ""Tristes apprêts"".mp3",https://p.scdn.co/mp3-preview/cd06adbf760175e4993a6fdf736f617bca948486?cid=04efa8f320b849739fa98c7d12ffbe9c,"Castor et Pollux, RCT 32, Acte I, Scène III: Prélude - Air accompagné ""Tristes apprêts"".mp3",Jean-Philippe Rameau,0.0933,0.0142,2,-28.985,1,0.0459,0.976,0.753,0.114,0.0389,86.471,Sad
2gypgzZAwtMG8sbkZ0GEVR,classical,"15 Improvisations, FP 170: No. 13 in A Minor","./scrapes/Sad/15 Improvisations, FP 170: No. 13 in A Minor.mp3",https://p.scdn.co/mp3-preview/02026217c515b9d075580a05e505f672a7dfc634?cid=04efa8f320b849739fa98c7d12ffbe9c,"15 Improvisations, FP 170: No. 13 in A Minor.mp3",Francis Poulenc,0.295,0.0444,0,-27.568,1,0.0441,0.994,0.901,0.093,0.06,72.408,Sad
5qzHbRSMvjufGp8oyMBWmi,classical performance,"Castor et Pollux, RCT 32, Acte I, Scène III: Prélude - Air accompagné ""Tristes apprêts""","./scrapes/Sad/Castor et Pollux, RCT 32, Acte I, Scène III: Prélude - Air accompagné ""Tristes apprêts"".mp3",https://p.scdn.co/mp3-preview/cd06adbf760175e4993a6fdf736f617bca948486?cid=04efa8f320b849739fa98c7d12ffbe9c,"Castor et Pollux, RCT 32, Acte I, Scène III: Prélude - Air accompagné ""Tristes apprêts"".mp3",Teodor Currentzis,0.0933,0.0142,2,-28.985,1,0.0459,0.976,0.753,0.114,0.0389,86.471,Sad
47xdo9qYjAbOIVVBAqom1b,baroque ensemble,Adagio in G Minor (Arr. for Harp and Orchestra),./scrapes/Sad/Adagio in G Minor (Arr. for Harp and Orchestra).mp3,https://p.scdn.co/mp3-preview/3d743196e5e5f205682c5be3b317f5e4b59f780b?cid=04efa8f320b849739fa98c7d12ffbe9c,Adagio in G Minor (Arr. for Harp and Orchestra).mp3,L'Arte del mondo,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,Sad
20BUmbjIRXr7MnGjNaC2R2,australian classical,Roses in a Box,./scrapes/Sad/Roses in a Box.mp3,https://p.scdn.co/mp3-preview/5c37ab4ed1cf4e249f575b0d95996536a8999e81?cid=04efa8f320b849739fa98c7d12ffbe9c,Roses in a Box.mp3,Elena Kats-Chernin,0.19,0.02,11,-33.983,0,0.0489,0.994,0.897,0.118,0.114,214.261,Sad
24OHApVHAq9Wv1yOPRronC,post-romantic era,"Vespers, Op. 37: Nunc dimittis","./scrapes/Sad/Vespers, Op. 37: Nunc dimittis.mp3",https://p.scdn.co/mp3-preview/b1ff752a53bdfd40b3cea368b6a6b5674919429c?cid=04efa8f320b849739fa98c7d12ffbe9c,"Vespers, Op. 37: Nunc dimittis.mp3",Sergei Rachmaninoff,0.166,0.0183,3,-27.084,0,0.0476,0.977,0.509,0.0731,0.036,83.565,Sad
0Oqu3THqxi4dL1LfowsFog,violin,Pärt: Spiegel im Spiegel,./scrapes/Sad/Pärt: Spiegel im Spiegel.mp3,https://p.scdn.co/mp3-preview/f3c8e7849daafa29314e7c044847736f82ce644d?cid=04efa8f320b849739fa98c7d12ffbe9c,Pärt: Spiegel im Spiegel.mp3,Renaud Capuçon,0.313,0.0318,5,-26.909,1,0.0338,0.989,0.0797,0.0835,0.112,84.686,Sad
1upQiytDIEZfl9ItruoXuC,english baroque,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande","./scrapes/Sad/Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande.mp3",https://p.scdn.co/mp3-preview/a4db8e757fef306c7a2cdb88cec1e9f6631d1e7d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande.mp3",George Frideric Handel,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,Sad
47xdo9qYjAbOIVVBAqom1b,harpsichord,Adagio in G Minor (Arr. for Harp and Orchestra),./scrapes/Sad/Adagio in G Minor (Arr. for Harp and Orchestra).mp3,https://p.scdn.co/mp3-preview/3d743196e5e5f205682c5be3b317f5e4b59f780b?cid=04efa8f320b849739fa98c7d12ffbe9c,Adagio in G Minor (Arr. for Harp and Orchestra).mp3,Tomaso Albinoni,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,Sad
46TzngK2DGxxn3yO3gjTGe,historically informed performance,Piano Concerto No. 2 Op. 102 in F Major: II. Andante,./scrapes/Sad/Piano Concerto No. 2 Op. 102 in F Major: II. Andante.mp3,https://p.scdn.co/mp3-preview/8eb5ba17e827b861a0d4ea91ec763b67bac2047b?cid=04efa8f320b849739fa98c7d12ffbe9c,Piano Concerto No. 2 Op. 102 in F Major: II. Andante.mp3,Alexander Melnikov,0.186,0.00228,0,-38.863,0,0.0424,0.983,0.945,0.0718,0.0392,78.426,Sad
24t1mpJc8FTPAkYjFdf9NQ,classical performance,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto","./scrapes/Sad/Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto.mp3",https://p.scdn.co/mp3-preview/5cef33921367d2fc87c3f13c0accfbafe4b068e7?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto.mp3",Igor Levit,0.141,0.00123,1,-43.851,0,0.0429,0.994,0.942,0.11,0.0843,78.155,Sad
1upQiytDIEZfl9ItruoXuC,german baroque,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande","./scrapes/Sad/Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande.mp3",https://p.scdn.co/mp3-preview/a4db8e757fef306c7a2cdb88cec1e9f6631d1e7d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande.mp3",George Frideric Handel,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,Sad
7mclo5BQnQT69z6WmqyPkF,british orchestra,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso),./scrapes/Sad/Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso).mp3,https://p.scdn.co/mp3-preview/9319e8c4b2d040eff0465e7934ae8a3682f00b3f?cid=04efa8f320b849739fa98c7d12ffbe9c,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso).mp3,Academy of St. Martin in the Fields,0.16,0.0183,7,-25.163,1,0.0409,0.923,0.715,0.0894,0.0337,109.139,Sad
